Rating,Review,Name,Province,Type,cleanliness,service,accomodation,facility,crowd
4,batu bolong is a very wellpreserved hindu temple in sengigi lombok with a small little fee and donation you can have access to this beautiful temple you can snap really nice pictures here it is one of the main landmarks in lombok you can see devout hindu worshipers offering their respective prayers here it is akin to the tanah lot of bali with less tourists and much cheaper entrance fees,Batu Bolong Temple,NTB,Budaya,0,2,0,0,0
4,batu bulong temple is one of balis most important landmarks famed for its unique offshore seeing and sunsetsit is an ancient hindu shrine perched on top of a rock formation off the indonesian island of bali whoever visits this temple doesnt go without visiting tanah lot and vice versa,Batu Bolong Temple,NTB,Budaya,0,0,0,3,0
4,there seems to be confusion about entrance fee entrance fee to a temple we gave a donation of our choosing however who got the money the temple or the lady supplying the sash as for parking we did not pay any however we have noticed guys just turn up and charge people parking in this case it is a road layby personally i think is just a scam,Batu Bolong Temple,NTB,Budaya,0,1,0,0,0
4,just a tiny shrine walking distance from senggigi beach good for a sunset view locals very friendly lack of information about the background and history,Batu Bolong Temple,NTB,Budaya,0,1,0,1,0
4,the temple is walking distance from the senggigi area you can either take the street or walk via the beach but be careful as they close the beach side entry so ensure exit from the beach before the templeplace itself is quite beautiful and being on the beach add the charm,Batu Bolong Temple,NTB,Budaya,0,0,3,0,0
4,paru batu borong is located on a small peninsulaheadland next to the main road look for a ceremonial concrete gate with hindu reliefs parking for bikes is plentiful with some limited parking for cars there is a small fee of  rupiah per vehicle the temple complex is simple in design but commands a great view of the surrounding bay an ideal locations for some great shots small donation is required upon entry  rupiah and please dress modestly they can provide a sarong free of charge,Batu Bolong Temple,NTB,Budaya,0,2,3,0,0
4,this place is a photogenic spot during the sunset dont expect a lot of things to do here as its just small temple by the seaside after youre done you could head over to the bars by the coast and relax youll find locals selling coconuts and food before the entrance of the temple dress decently if you plan on heading there,Batu Bolong Temple,NTB,Budaya,0,3,0,3,0
4,visited in april the sand and beach is clean and the the way it blends with the black ash is nice the water is clear but the sea was on the rough side to swim,Batu Bolong Temple,NTB,Budaya,3,0,0,0,0
4,admission is basically in donation form with no minimum amount and before entering the ladies will tie a red sash on your waist please dont wear skimpy clothes this is a religious site afterallits very small but the sunset views are worth it for those who plan to grab dinner at senggigi central do yourself a favor and drop by your camera and eyes will not regret it,Batu Bolong Temple,NTB,Budaya,0,2,0,0,0
4,small temple and youre not allowed to enter unless for prayers view by the temple is very nice nice to visit if youre around but dont bother if you stay in another location,Batu Bolong Temple,NTB,Budaya,0,0,0,3,0
4,pura batu bolong is one of hindu temple near senggigi beach you can visit this place to watch the hindu tradition and have a nice view of senggigi,Batu Bolong Temple,NTB,Budaya,0,0,3,3,0
4,hindu temple perched on a rock on a beach this temple is relatively smal compared to other temples however the view here is lovely sepecially at sunset a must visit when in senggigi,Batu Bolong Temple,NTB,Budaya,0,0,0,3,0
4,in a walking distance from senggigi better on the road rather than walking on the beach as there are soma parts of the trail damagedcollapsed but still doable and i recommend to do one way on the beach you will be closer to locals you will see the fishermen local women preparing the lunch the best time is around sunset you are suppose to dress adequately or your have to rent a sash,Batu Bolong Temple,NTB,Budaya,0,0,3,0,0
4,many unpopulated beaches friendly locals lots of places to eat easy and cheap to get around a great asian destination,Batu Bolong Temple,NTB,Budaya,0,3,0,0,0
4,must visit for hindus  others being nice view as well as one of the old temple  maintain clean visitor also encouraged requested to contribute by serving to keep clean,Batu Bolong Temple,NTB,Budaya,3,0,0,0,0
4,a small sea side temple with sculptures carved out of rocks they ask you for a donation but are not pressy if you dont give too much,Batu Bolong Temple,NTB,Budaya,0,2,0,0,0
4,hinduism temple but we arrive at noon that we got very beautiful sunset  it took approx  minutes from our hotel black sandy beach,Batu Bolong Temple,NTB,Budaya,0,0,3,0,0
4,entrance fee is actually a donation and we were asked to pay idr  each the person at the entrance tied a yellow cloth around our waist before we enter why i recommended that particular time is because the sunset view from this temple is amazing the temple itself carries a dark or rather sacred energy and somewhat well maintained it is near from the sengiggi beach or the bar street do bring your camera,Batu Bolong Temple,NTB,Budaya,3,2,0,0,0
